1.00,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/24330611_0.java,78,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,26,D,similar equals() methods
0.90,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/24330611_0.java,77,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,17,26,D,similar equals() methods
0.75,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/24330611_0.java,75,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,15,26,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/24330611_0.java,79,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,48,55,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/24330611_0.java,78,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,55,D,similar equals() methods
0.90,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/24330611_0.java,77,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,46,55,D,similar equals() methods
0.75,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/24330611_0.java,75,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,44,55,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/24330611_0.java,79,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,158,165,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/24330611_0.java,78,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,165,D,similar equals() methods
0.90,stackoverflow_formatted/24330611_0.java,78,100,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/24330611_0.java,77,86,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,156,165,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,135,159, stackoverflow_formatted/24330611_0.java,79,86,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,136,143,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,135,159, stackoverflow_formatted/24330611_0.java,78,86,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,135,143,D,similar equals() methods
0.90,stackoverflow_formatted/24330611_0.java,78,100,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,135,159, stackoverflow_formatted/24330611_0.java,77,86,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,134,143,D,similar equals() methods
0.75,stackoverflow_formatted/24330611_0.java,78,100,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,135,159, stackoverflow_formatted/24330611_0.java,75,86,htmlunit-2.24/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/SelectorSpecificity.java,132,143,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/24330611_0.java,79,86,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,798,805,D,similar equals() methods
1.00,stackoverflow_formatted/24330611_0.java,78,100,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/24330611_0.java,78,86,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,805,D,similar equals() methods
0.90,stackoverflow_formatted/24330611_0.java,78,100,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/24330611_0.java,77,86,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,796,805,D,similar equals() methods
0.75,stackoverflow_formatted/24330611_0.java,78,100,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/24330611_0.java,75,86,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,794,805,D,similar equals() methods
1.00,stackoverflow_formatted/6286898_0.java,6,42,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ba/jsr305/SourceSinkInfo.java,76,124, stackoverflow_formatted/6286898_0.java,7,14,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ba/jsr305/SourceSinkInfo.java,77,84,D,similar equals() methods
1.00,stackoverflow_formatted/6286898_0.java,6,42,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ba/jsr305/SourceSinkInfo.java,76,124, stackoverflow_formatted/6286898_0.java,6,14,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ba/jsr305/SourceSinkInfo.java,76,84,D,similar equals() methods
1.00,stackoverflow_formatted/6286898_0.java,6,42,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/6286898_0.java,7,14,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,202,209,D,similar equals() methods
1.00,stackoverflow_formatted/6286898_0.java,6,42,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/6286898_0.java,6,14,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,209,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/13435398_0.java,96,103,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,91,98,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/13435398_0.java,95,103,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,98,D,similar equals() methods
0.90,stackoverflow_formatted/13435398_0.java,95,114,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/13435398_0.java,94,103,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,89,98,D,similar equals() methods
0.75,stackoverflow_formatted/13435398_0.java,95,114,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/13435398_0.java,92,103,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,87,98,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/13435398_0.java,96,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,19,26,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/13435398_0.java,95,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,26,D,similar equals() methods
0.90,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/13435398_0.java,94,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,17,26,D,similar equals() methods
0.75,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/13435398_0.java,92,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,15,26,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/13435398_0.java,96,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,48,55,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/13435398_0.java,95,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,55,D,similar equals() methods
0.90,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/13435398_0.java,94,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,46,55,D,similar equals() methods
0.75,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,47,69, stackoverflow_formatted/13435398_0.java,92,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/BuildStringPassthruGraph.java,44,55,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/13435398_0.java,96,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,158,165,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/13435398_0.java,95,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,165,D,similar equals() methods
0.90,stackoverflow_formatted/13435398_0.java,95,114,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,157,175, stackoverflow_formatted/13435398_0.java,94,103,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/detect/FindNoSideEffectMethods.java,156,165,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/13435398_0.java,96,103,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,798,805,D,similar equals() methods
1.00,stackoverflow_formatted/13435398_0.java,95,114,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/13435398_0.java,95,103,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,805,D,similar equals() methods
0.90,stackoverflow_formatted/13435398_0.java,95,114,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/13435398_0.java,94,103,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,796,805,D,similar equals() methods
0.75,stackoverflow_formatted/13435398_0.java,95,114,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,797,819, stackoverflow_formatted/13435398_0.java,92,103,JGroups-3.6.10.Final/src/org/jgroups/protocols/Executing.java,794,805,D,similar equals() methods
1.00,stackoverflow_formatted/9591522_0.java,19,45,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9591522_0.java,20,27,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,202,209,D,similar equals() methods
1.00,stackoverflow_formatted/9591522_0.java,19,45,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9591522_0.java,19,27,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,209,D,similar equals() methods
0.90,stackoverflow_formatted/9591522_0.java,19,45,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9591522_0.java,18,27,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,200,209,D,similar equals() methods
0.75,stackoverflow_formatted/9591522_0.java,19,45,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9591522_0.java,16,27,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,198,209,D,similar equals() methods
1.00,stackoverflow_formatted/9591522_0.java,19,45,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9591522_0.java,20,27,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,33,40,D,similar equals() methods
1.00,stackoverflow_formatted/9591522_0.java,19,45,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9591522_0.java,19,27,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,40,D,similar equals() methods
0.90,stackoverflow_formatted/9591522_0.java,19,45,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9591522_0.java,18,27,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,31,40,D,similar equals() methods
0.75,stackoverflow_formatted/9591522_0.java,19,45,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9591522_0.java,16,27,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,29,40,D,similar equals() methods
1.00,stackoverflow_formatted/15095000_0.java,21,36,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/15095000_0.java,22,29,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,69,76,D,similar equals() methods
1.00,stackoverflow_formatted/15095000_0.java,21,36,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/15095000_0.java,21,29,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,76,D,similar equals() methods
0.90,stackoverflow_formatted/15095000_0.java,21,36,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/15095000_0.java,20,29,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,67,76,D,similar equals() methods
0.75,stackoverflow_formatted/15095000_0.java,21,36,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/15095000_0.java,18,29,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,65,76,D,similar equals() methods
1.00,stackoverflow_formatted/9684751_0.java,11,37,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9684751_0.java,12,19,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,202,209,D,similar equals() methods
1.00,stackoverflow_formatted/9684751_0.java,11,37,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9684751_0.java,11,19,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,209,D,similar equals() methods
0.90,stackoverflow_formatted/9684751_0.java,11,37,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9684751_0.java,10,19,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,200,209,D,similar equals() methods
0.75,stackoverflow_formatted/9684751_0.java,11,37,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,201,233, stackoverflow_formatted/9684751_0.java,8,19,ganttproject-2.8.1/org.ganttproject.impex.htmlpdf/src/org/ganttproject/impex/htmlpdf/fonts/TTFontCache.java,198,209,D,similar equals() methods
1.00,stackoverflow_formatted/9684751_0.java,11,37,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9684751_0.java,12,19,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,33,40,D,similar equals() methods
1.00,stackoverflow_formatted/9684751_0.java,11,37,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9684751_0.java,11,19,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,40,D,similar equals() methods
0.90,stackoverflow_formatted/9684751_0.java,11,37,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9684751_0.java,10,19,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,31,40,D,similar equals() methods
0.75,stackoverflow_formatted/9684751_0.java,11,37,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,32,61, stackoverflow_formatted/9684751_0.java,8,19,javacc-7.0.0/src/main/java/org/javacc/utils/OptionInfo.java,29,40,D,similar equals() methods
1.00,stackoverflow_formatted/16462678_0.java,23,38,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/16462678_0.java,24,31,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,69,76,D,similar equals() methods
1.00,stackoverflow_formatted/16462678_0.java,23,38,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/16462678_0.java,23,31,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,76,D,similar equals() methods
0.90,stackoverflow_formatted/16462678_0.java,23,38,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,68,83, stackoverflow_formatted/16462678_0.java,22,31,itext7-7.0.0/kernel/src/main/java/com/itextpdf/kernel/geom/Vector.java,67,76,D,similar equals() methods
1.00,stackoverflow_formatted/7383847_1.java,39,62,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/7383847_1.java,40,47,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,91,98,D,similar equals() methods
1.00,stackoverflow_formatted/7383847_1.java,39,62,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/7383847_1.java,39,47,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,98,D,similar equals() methods
0.90,stackoverflow_formatted/7383847_1.java,39,62,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/7383847_1.java,38,47,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,89,98,D,similar equals() methods
0.75,stackoverflow_formatted/7383847_1.java,39,62,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,90,109, stackoverflow_formatted/7383847_1.java,36,47,cobertura-2.1.2/cobertura/src/main/java/net/sourceforge/cobertura/instrument/pass1/CodeFootstamp.java,87,98,D,similar equals() methods
1.00,stackoverflow_formatted/7383847_1.java,39,62,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,18,40, stackoverflow_formatted/7383847_1.java,40,47,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,19,26,D,similar equals() methods
