0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,25,51, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,24,33,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,25,51, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Property.java,22,33,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,56, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,31,38,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,56, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,38,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,56, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,29,38,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,30,56, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Directive.java,27,38,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,277, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,252,259,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,277, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,259,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,277, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,250,259,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,251,277, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,248,259,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,41,67, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,42,49,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,41,67, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,41,49,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,41,67, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,40,49,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,41,67, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,38,49,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,54, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,29,36,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,54, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,36,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,54, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,27,36,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,28,54, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/SourceType.java,25,36,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,79, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,54,61,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,79, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,61,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,79, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,52,61,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,53,79, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/main/src/main/java/org/geotools/styling/DescriptionImpl.java,50,61,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,325,351, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,326,333,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,325,351, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,325,333,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,325,351, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,324,333,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,325,351, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,322,333,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,78,85,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,85,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,76,85,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,77,103, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,74,85,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,29,55, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,30,37,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,29,55, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,29,37,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,29,55, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,28,37,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,29,55, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/TemporalOperatorImpl.java,26,37,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,33,59, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,34,41,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,33,59, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,33,41,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,33,59, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,32,41,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,33,59, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/SortByImpl.java,30,41,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,44,70, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,45,52,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,44,70, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,44,52,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,44,70, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,43,52,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,44,70, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,41,52,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,96,121, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,97,104,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,96,121, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,96,104,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,96,121, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,95,104,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,96,121, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,93,104,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,51,77, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,52,59,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,51,77, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,51,59,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,51,77, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,50,59,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,51,77, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,48,59,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,62,88, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,63,70,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,62,88, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,62,70,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,62,88, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,61,70,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,62,88, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveBoundaryImpl.java,59,70,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,67,93, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,68,75,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,67,93, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,67,75,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,67,93, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,66,75,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,67,93, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,64,75,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,81, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,63,70,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,81, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,70,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,81, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,61,70,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,62,81, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,59,70,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,102,124, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,103,110,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,102,124, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,102,110,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,102,124, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,101,110,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,102,124, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,99,110,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,48,70, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,49,56,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,48,70, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,48,56,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,48,70, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,47,56,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,48,70, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,45,56,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,29,48, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,30,37,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,29,48, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,29,37,,27,D,similar equals() methods
0.9,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,29,48, stackoverflow_formatted/9684751_0.java,10,19,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,28,37,,27,D,similar equals() methods
0.8,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,29,48, stackoverflow_formatted/9684751_0.java,8,19,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,26,37,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Composite.java,22,41, stackoverflow_formatted/9684751_0.java,12,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Composite.java,23,30,,27,D,similar equals() methods
1,stackoverflow_formatted/9684751_0.java,11,37,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Composite.java,22,41, stackoverflow_formatted/9684751_0.java,11,19,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Composite.java,22,30,,27,D,similar equals() methods
